activity_id,name,category,sector,source,unit_type
freight_vehicle-vehicle_type_hgv_articulated_refrigerated-fuel_source_diesel_5_percent_biodiesel_blend-vehicle_weight_gt_40t_lt_44t-load_type_light-distance_uplift_included,Artic truck 40 - 44 t - Light load - Refrig/temp controlled - Diesel 5% biodiesel blend,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_refrigerated-fuel_source_diesel_5_percent_biodiesel_blend-vehicle_weight_gt_44t_lt_60t-distance_uplift_included,Artic truck 44 - 60 t - Average/ mixed load - Refrig/temp controlled - Diesel 5% biodiesel blend,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_refrigerated-fuel_source_diesel_5_percent_biodiesel_blend-vehicle_weight_gt_44t_lt_60t-load_type_container-distance_uplift_included,Artic truck 44 - 60 t - Container transport - Refrig/temp controlled - Diesel 5% biodiesel blend,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_refrigerated-fuel_source_diesel_5_percent_biodiesel_blend-vehicle_weight_gt_44t_lt_60t-load_type_heavy-distance_uplift_included,Artic truck 44 - 60 t - Heavy load - Refrig/temp controlled - Diesel 5% biodiesel blend,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_refrigerated-fuel_source_diesel_5_percent_biodiesel_blend-vehicle_weight_gt_60t_lt_72t-load_type_container-distance_uplift_included,Artic truck 60 - 72 t - Container transport - Refrig/temp controlled - Diesel 5% biodiesel blend,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_refrigerated-fuel_source_diesel_5_percent_biodiesel_blend-vehicle_weight_gt_60t_lt_72t-load_type_heavy-distance_uplift_included,Artic truck 60 - 72 t - Heavy load - Refrig/temp controlled - Diesel 5% biodiesel blend,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_refrigerated-fuel_source_diesel_5_percent_biodiesel_blend-vehicle_weight_lt_34t-distance_uplift_included,Artic truck (< 34 t) - Average/ mixed load - refrig/temp controlled - diesel 5% biodiesel blend,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_refrigerated-fuel_source_diesel_5_percent_biodiesel_blend-vehicle_weight_lt_34t-load_type_container-distance_uplift_included,Artic truck <34 t - Container transport - Refrig/temp controlled - Diesel 5% biodiesel blend,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_refrigerated-fuel_source_diesel_5_percent_biodiesel_blend-vehicle_weight_lt_40t-load_type_heavy-distance_uplift_included,Artic truck 40 t inc light-weight trailer - Heavy load - Refrig/temp controlled - Diesel 5% biodiesel blend,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine-fuel_source_bio_lng-vehicle_weight_lt_40t-distance_uplift_included,Artic Truck <40 t SI engine - Average/ mixed load - Bio LNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine-fuel_source_bio_lng-vehicle_weight_lt_40t-load_type_container-distance_uplift_included,Artic Truck <40 t SI engine - Container transport - Bio LNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine-fuel_source_cng-vehicle_weight_lt_40t-distance_uplift_included,Artic Truck <40 t SI engine - Average/ mixed load - CNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine-fuel_source_cng-vehicle_weight_lt_40t-load_type_container-distance_uplift_included,Artic Truck <40 t SI engine - Container transport - CNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine-fuel_source_lng-vehicle_weight_lt_40t-distance_uplift_included,Artic Truck <40 t SI engine - Average/ mixed load - LNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine-fuel_source_lng-vehicle_weight_lt_40t-load_type_container-distance_uplift_included,Artic Truck <40 t SI engine - Container transport - LNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine_refrigerated-fuel_source_bio_lng-vehicle_weight_lt_40t-distance_uplift_included,Artic Truck <40 t SI engine - Average/ mixed load - Refrig/temp controlled - Bio LNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine_refrigerated-fuel_source_bio_lng-vehicle_weight_lt_40t-load_type_container-distance_uplift_included,Artic Truck <40 t SI engine - Container transport - Refrig/temp controlled - Bio LNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine_refrigerated-fuel_source_cng-vehicle_weight_lt_40t-distance_uplift_included,Artic Truck <40 t SI engine - Average/ mixed load - Refrig/temp controlled - CNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine_refrigerated-fuel_source_cng-vehicle_weight_lt_40t-load_type_container-distance_uplift_included,Artic Truck <40 t SI engine - Container transport - Refrig/temp controlled - CNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine_refrigerated-fuel_source_lng-vehicle_weight_lt_40t-distance_uplift_included,Artic Truck <40 t SI engine - Average/ mixed load - Refrig/temp controlled - LNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_articulated_si_engine_refrigerated-fuel_source_lng-vehicle_weight_lt_40t-load_type_container-distance_uplift_included,Artic Truck <40 t SI engine - Container transport - Refrig/temp controlled - LNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_long_haul-fuel_source_na-vehicle_weight_na-percentage_load_na,Long-haul air freight road freight heavy truck average value,Road Freight,Transport,MfE,WeightOverDistance
freight_vehicle-vehicle_type_hgv_plus_trailer-fuel_source_na-vehicle_weight_gt_20t-percentage_load_na-load_type_container-distance_uplift_na,HGV with trailer >20 t - cargo capacity 2 TEU,Road Freight,Transport,CO2 Emissiefactoren,WeightOverDistance
freight_vehicle-vehicle_type_hgv_refrig-fuel_source_diesel-vehicle_weight_na-percentage_load_100,Road freight diesel refrigerated HGV 100% laden,Road Freight,Transport,BEIS,WeightOverDistance
freight_vehicle-vehicle_type_hgv_refrig-fuel_source_diesel-vehicle_weight_na-percentage_load_50,Road freight diesel refrigerated HGV 50% laden,Road Freight,Transport,BEIS,WeightOverDistance
freight_vehicle-vehicle_type_hgv_refrig-fuel_source_diesel-vehicle_weight_na-percentage_load_na,Road freight diesel refrigerated HGV average laden,Road Freight,Transport,BEIS,WeightOverDistance
freight_vehicle-vehicle_type_hgv_refrig_all-fuel_source_diesel-vehicle_weight_na-percentage_load_0,HGV refrigerated (all diesel) - All HGVs - 0% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all-fuel_source_diesel-vehicle_weight_na-percentage_load_100,HGV refrigerated (all diesel) - All HGVs - 100% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all-fuel_source_diesel-vehicle_weight_na-percentage_load_50,HGV refrigerated (all diesel) - All HGVs - 50% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all-fuel_source_diesel-vehicle_weight_na-percentage_load_avg,HGV refrigerated (all diesel) - All HGVs - Average Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all_artics-fuel_source_diesel-vehicle_weight_na-percentage_load_0,HGV refrigerated (all diesel) - All artics - 0% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all_artics-fuel_source_diesel-vehicle_weight_na-percentage_load_100,HGV refrigerated (all diesel) - All artics - 100% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all_artics-fuel_source_diesel-vehicle_weight_na-percentage_load_50,HGV refrigerated (all diesel) - All artics - 50% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all_artics-fuel_source_diesel-vehicle_weight_na-percentage_load_avg,HGV refrigerated (all diesel) - All artics - Average Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all_rigids-fuel_source_diesel-vehicle_weight_na-percentage_load_0,HGV refrigerated (all diesel) - All rigids - 0% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all_rigids-fuel_source_diesel-vehicle_weight_na-percentage_load_100,HGV refrigerated (all diesel) - All rigids - 100% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all_rigids-fuel_source_diesel-vehicle_weight_na-percentage_load_50,HGV refrigerated (all diesel) - All rigids - 50% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_all_rigids-fuel_source_diesel-vehicle_weight_na-percentage_load_avg,HGV refrigerated (all diesel) - All rigids - Average Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_articulated-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_33t-percentage_load_0,HGV refrigerated (all diesel) - Articulated (>3.5 - 33t) - 0% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_articulated-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_33t-percentage_load_100,HGV refrigerated (all diesel) - Articulated (>3.5 - 33t) - 100% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_articulated-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_33t-percentage_load_50,HGV refrigerated (all diesel) - Articulated (>3.5 - 33t) - 50% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_articulated-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_33t-percentage_load_avg,HGV refrigerated (all diesel) - Articulated (>3.5 - 33t) - Average Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_articulated-fuel_source_diesel-vehicle_weight_gt_33t-percentage_load_0,HGV refrigerated (all diesel) - Articulated (>33t) - 0% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_articulated-fuel_source_diesel-vehicle_weight_gt_33t-percentage_load_100,HGV refrigerated (all diesel) - Articulated (>33t) - 100% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_articulated-fuel_source_diesel-vehicle_weight_gt_33t-percentage_load_50,HGV refrigerated (all diesel) - Articulated (>33t) - 50% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_articulated-fuel_source_diesel-vehicle_weight_gt_33t-percentage_load_avg,HGV refrigerated (all diesel) - Articulated (>33t) - Average Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_0,HGV refrigerated (all diesel) - Rigid (>17 tonnes) - 0% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_100,HGV refrigerated (all diesel) - Rigid (>17 tonnes) - 100% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_50,HGV refrigerated (all diesel) - Rigid (>17 tonnes) - 50% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_avg,HGV refrigerated (all diesel) - Rigid (>17 tonnes) - Average Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_0,HGV refrigerated (all diesel) - Rigid (>3.5 - 7.5 tonnes) - 0% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_100,HGV refrigerated (all diesel) - Rigid (>3.5 - 7.5 tonnes) - 100% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_50,HGV refrigerated (all diesel) - Rigid (>3.5 - 7.5 tonnes) - 50% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_avg,HGV refrigerated (all diesel) - Rigid (>3.5 - 7.5 tonnes) - Average Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_7.5t_lt_17t-percentage_load_0,HGV refrigerated (all diesel) - Rigid (>7.5 tonnes-17 tonnes) - 0% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_7.5t_lt_17t-percentage_load_100,HGV refrigerated (all diesel) - Rigid (>7.5 tonnes-17 tonnes) - 100% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_7.5t_lt_17t-percentage_load_50,HGV refrigerated (all diesel) - Rigid (>7.5 tonnes-17 tonnes) - 50% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_7.5t_lt_17t-percentage_load_avg,HGV refrigerated (all diesel) - Rigid (>7.5 tonnes-17 tonnes) - Average Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_refrigerated-fuel_source_na-vehicle_weight_gt_20t-distance_uplift_included,HGV (>20 t) - Refrig/temp controlled,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rig-fuel_source_diesel-vehicle_weight_na-percentage_load_na,Road freight diesel rigids HGV average laden,Road Freight,Transport,BEIS,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_bev-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_na,Road freight battery EV rigid HGV (3.5t -7.5t),Road Freight,Transport,ADEME,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_cng-vehicle_weight_gt_12t_lt_20t-distance_uplift_included,Rigid truck (12 t - 20 t) - average / mixed load - CNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_cng-vehicle_weight_gt_20t_lt_26t-distance_uplift_included,Rigid truck (20 t -26 t) - average / mixed load - CNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_cng-vehicle_weight_gt_3.5t_lt_7.5t-distance_uplift_included,Rigid truck (3.5 t - 7.5 t) - average / mixed load - CNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_cng-vehicle_weight_gt_7.5t_lt_12t-distance_uplift_included,Rigid truck (7.5 t - 12 t) - average / mixed load - CNG,Road Freight,Transport,GLEC,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_0,HGV (all diesel) - Rigid (>17 tonnes) - 0% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_100,HGV (all diesel) - Rigid (>17 tonnes) - 100% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_100,Road freight diesel rigid HGV (>17t) 100% laden,Road Freight,Transport,BEIS,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_50,HGV (all diesel) - Rigid (>17 tonnes) - 50% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_50,Road freight diesel rigid HGV (>17t) 50% laden,Road Freight,Transport,BEIS,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_avg,HGV (all diesel) - Rigid (>17 tonnes) - Average Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_17t-percentage_load_na,Road freight diesel rigid HGV (>17t) average laden,Road Freight,Transport,BEIS,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_0,HGV (all diesel) - Rigid (>3.5 - 7.5 tonnes) - 0% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_100,HGV (all diesel) - Rigid (>3.5 - 7.5 tonnes) - 100% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_100,Road freight diesel rigid HGV (>3.5 - 7.5 t) 100% laden,Road Freight,Transport,BEIS,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_50,HGV (all diesel) - Rigid (>3.5 - 7.5 tonnes) - 50% Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_50,Road freight diesel rigid HGV (>3.5 - 7.5 t) 50% laden,Road Freight,Transport,BEIS,WeightOverDistance
freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_7.5t-percentage_load_avg,HGV (all diesel) - Rigid (>3.5 - 7.5 tonnes) - Average Laden - Freighting goods,Vehicles,Transport,BEIS,Distance
